Data_as_of,DCF_Region,DCF_Office,Demographic,Out_of_State,Month_in_Care,TOTAL_CIP,FOSTER_CARE,RELATIVE_CARE,SPECIAL_STUDY,THERAPEUTIC_FOSTER_CARE,PDC_SAFE_HOME,SHELTER,GROUP_HOME,RESIDENTIAL,DCF_HIGHMEADOWS,DCF_SOLNIT,DCF_CJTS,HOSPITAL,INDEPENDENT_LIVING
06/26/2014,Region 5,Danbury Office,BLACK,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,HISPANIC,N,07/01/2010,27,11,1,0,8,0,1,2,3,0,0,0,1,0
06/26/2014,Region 5,Danbury Office,HISPANIC,Y,07/01/2010,2,1,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,OTHER,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,OTHER,N,07/01/2010,10,2,5,0,2,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,WHITE,N,07/01/2010,59,20,11,8,4,3,0,11,1,0,0,0,0,1
06/26/2014,Region 5,Danbury Office,WHITE,Y,07/01/2010,6,0,0,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,BLACK,N,07/01/2010,10,3,2,2,1,0,0,2,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,HISPANIC,N,07/01/2010,25,10,2,2,3,2,1,4,0,0,1,0,0,0
06/26/2014,Region 5,Torrington Office,HISPANIC,Y,07/01/2010,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,OTHER,N,07/01/2010,21,15,1,0,3,1,0,1,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,OTHER,Y,07/01/2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,WHITE,N,07/01/2010,123,50,16,5,28,7,0,11,4,0,2,0,0,0
06/26/2014,Region 5,Torrington Office,WHITE,Y,07/01/2010,16,0,1,0,0,0,0,0,15,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,BLACK,N,07/01/2010,105,41,20,0,12,4,4,11,6,0,2,1,2,2
06/26/2014,Region 5,Waterbury Office,BLACK,Y,07/01/2010,7,1,1,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,HISPANIC,N,07/01/2010,188,81,33,7,26,5,0,21,8,0,1,1,4,1
06/26/2014,Region 5,Waterbury Office,HISPANIC,Y,07/01/2010,18,5,5,0,0,0,0,0,8,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,OTHER,N,07/01/2010,47,24,8,2,6,0,0,4,2,0,0,0,0,1
06/26/2014,Region 5,Waterbury Office,OTHER,Y,07/01/2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,WHITE,N,07/01/2010,112,29,22,5,21,4,2,16,7,0,1,1,2,2
06/26/2014,Region 5,Waterbury Office,WHITE,Y,07/01/2010,21,4,4,0,0,0,0,0,13,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,BLACK,N,07/01/2010,33,10,0,1,9,2,0,6,4,0,0,0,0,1
06/26/2014,Region 6,Meriden Office,BLACK,Y,07/01/2010,5,0,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,HISPANIC,N,07/01/2010,87,25,17,0,22,0,4,8,8,0,0,1,2,0
06/26/2014,Region 6,Meriden Office,HISPANIC,Y,07/01/2010,4,0,0,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,OTHER,N,07/01/2010,17,4,3,2,4,0,0,1,1,0,0,0,0,2
06/26/2014,Region 6,Meriden Office,OTHER,Y,07/01/2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,WHITE,N,07/01/2010,54,16,12,0,11,3,0,7,1,0,1,1,0,2
06/26/2014,Region 6,Meriden Office,WHITE,Y,07/01/2010,7,1,1,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,BLACK,N,07/01/2010,59,15,6,0,17,1,5,5,4,0,1,0,1,4
06/26/2014,Region 6,New Britain Office,BLACK,Y,07/01/2010,6,0,1,0,0,0,0,0,4,0,0,0,1,0
06/26/2014,Region 6,New Britain Office,HISPANIC,N,07/01/2010,176,37,35,9,35,13,3,22,6,0,3,1,0,12
06/26/2014,Region 6,New Britain Office,HISPANIC,Y,07/01/2010,16,2,2,0,2,0,0,0,10,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,OTHER,N,07/01/2010,33,13,7,1,4,3,0,2,1,0,0,0,1,1
06/26/2014,Region 6,New Britain Office,OTHER,Y,07/01/2010,2,1,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,WHITE,N,07/01/2010,175,45,33,10,38,5,7,15,11,0,1,1,2,7
06/26/2014,Region 6,New Britain Office,WHITE,Y,07/01/2010,17,1,1,0,1,0,0,0,14,0,0,0,0,0
07/18/2017,Region 0,Aftercare,Hispanic,N,07/01/2011,8,0,0,0,0,0,0,1,2,0,0,5,0,0
07/18/2017,Region 0,Aftercare,Hispanic,Y,07/01/2011,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 0,Aftercare,Non-Hispanic Black,N,07/01/2011,17,0,0,0,0,0,0,2,6,0,0,9,0,0
07/18/2017,Region 0,Aftercare,Non-Hispanic Black,Y,07/01/2011,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 0,Aftercare,Non-Hispanic Other,N,07/01/2011,3,0,0,0,0,0,0,1,1,0,0,1,0,0
07/18/2017,Region 0,Aftercare,Non-Hispanic White,N,07/01/2011,7,0,0,0,0,0,0,1,3,0,0,3,0,0
07/18/2017,Region 0,Aftercare,Non-Hispanic White,Y,07/01/2011,4,0,0,0,0,0,0,0,4,0,0,0,0,0
07/18/2017,Region 0,Gen'l Administration,Hispanic,N,07/01/2011,18,1,0,0,1,0,0,1,7,0,0,8,0,0
07/18/2017,Region 0,Gen'l Administration,Hispanic,Y,07/01/2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 0,Gen'l Administration,Non-Hispanic Black,N,07/01/2011,34,0,0,0,0,0,0,3,8,0,0,23,0,0
07/18/2017,Region 0,Gen'l Administration,Non-Hispanic Black,Y,07/01/2011,5,0,0,0,0,0,0,1,4,0,0,0,0,0
07/18/2017,Region 0,Gen'l Administration,Non-Hispanic Other,N,07/01/2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0
07/18/2017,Region 0,Gen'l Administration,Non-Hispanic White,N,07/01/2011,11,0,0,0,0,0,0,1,7,0,0,3,0,0
07/18/2017,Region 0,Gen'l Administration,Non-Hispanic White,Y,07/01/2011,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 0,Treatment Services,Non-Hispanic White,N,07/01/2011,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 0,Unassigned_Office,Hispanic,N,07/01/2011,15,2,0,0,0,0,0,3,6,0,0,4,0,0
07/18/2017,Region 0,Unassigned_Office,Hispanic,Y,07/01/2011,4,0,0,0,0,0,0,0,4,0,0,0,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic Black,N,07/01/2011,11,0,1,0,0,0,0,2,3,0,0,5,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic Black,Y,07/01/2011,3,0,0,0,0,0,0,0,3,0,0,0,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic Other,N,07/01/2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic Other,Y,07/01/2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic White,N,07/01/2011,9,0,0,0,0,0,0,1,8,0,0,0,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic White,Y,07/01/2011,5,0,0,0,0,0,0,0,5,0,0,0,0,0
07/18/2017,Region 1,Bridgeport Office,Hispanic,N,07/01/2011,101,37,20,4,16,0,2,11,6,0,1,3,0,1
07/18/2017,Region 1,Bridgeport Office,Hispanic,Y,07/01/2011,16,0,4,0,1,0,0,0,11,0,0,0,0,0
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic Black,N,07/01/2011,127,34,26,6,24,3,5,12,9,0,2,2,1,3
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic Black,Y,07/01/2011,16,0,1,0,1,0,0,0,14,0,0,0,0,0
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic Other,N,07/01/2011,18,8,2,1,3,1,0,3,0,0,0,0,0,0
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic Other,Y,07/01/2011,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic White,N,07/01/2011,33,10,8,3,2,0,1,5,3,0,0,0,0,1
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic White,Y,07/01/2011,5,1,3,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 1,Norwalk Office,Hispanic,N,07/01/2011,18,6,2,1,1,0,0,2,4,0,1,0,1,0
07/18/2017,Region 1,Norwalk Office,Hispanic,Y,07/01/2011,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic Black,N,07/01/2011,45,11,4,2,18,3,2,2,3,0,0,0,0,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic Black,Y,07/01/2011,8,0,2,0,0,0,0,0,6,0,0,0,0,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic Other,N,07/01/2011,4,2,0,0,1,0,0,1,0,0,0,0,0,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic Other,Y,07/01/2011,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic White,N,07/01/2011,14,2,5,3,2,0,0,1,0,0,0,1,0,0
07/18/2017,Region 1,Stamford Office,Hispanic,N,07/01/2011,16,7,1,3,2,0,1,1,0,0,0,0,1,0
07/18/2017,Region 1,Stamford Office,Hispanic,Y,07/01/2011,4,0,1,0,0,0,0,0,3,0,0,0,0,0
07/18/2017,Region 1,Stamford Office,Non-Hispanic Black,N,07/01/2011,11,2,1,1,1,0,0,1,1,0,0,0,3,1
07/18/2017,Region 1,Stamford Office,Non-Hispanic Black,Y,07/01/2011,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 1,Stamford Office,Non-Hispanic Other,N,07/01/2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0
07/18/2017,Region 1,Stamford Office,Non-Hispanic White,N,07/01/2011,2,0,1,0,0,0,0,1,0,0,0,0,0,0
07/18/2017,Region 2,Milford Office,Hispanic,N,07/01/2011,49,15,12,0,9,0,1,8,2,0,0,0,0,2
07/18/2017,Region 2,Milford Office,Hispanic,Y,07/01/2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 2,Milford Office,Non-Hispanic Black,N,07/01/2011,69,11,9,4,21,3,2,6,7,0,4,1,0,1
07/18/2017,Region 2,Milford Office,Non-Hispanic Black,Y,07/01/2011,6,2,0,0,0,0,0,0,4,0,0,0,0,0
07/18/2017,Region 2,Milford Office,Non-Hispanic Other,N,07/01/2011,23,4,6,0,8,2,0,0,0,0,0,0,1,2
07/18/2017,Region 2,Milford Office,Non-Hispanic White,N,07/01/2011,107,28,23,10,11,0,1,17,12,0,1,0,0,4
07/18/2017,Region 2,Milford Office,Non-Hispanic White,Y,07/01/2011,10,0,1,0,0,0,0,0,9,0,0,0,0,0
07/18/2017,Region 2,New Haven Office,Hispanic,N,07/01/2011,142,40,13,5,36,12,6,11,10,0,3,2,0,4
07/18/2017,Region 2,New Haven Office,Hispanic,Y,07/01/2011,13,3,1,0,0,0,0,2,7,0,0,0,0,0
07/18/2017,Region 2,New Haven Office,Non-Hispanic Black,N,07/01/2011,196,52,31,4,57,1,5,19,14,0,5,2,0,6
07/18/2017,Region 2,New Haven Office,Non-Hispanic Black,Y,07/01/2011,19,2,1,0,1,0,0,1,14,0,0,0,0,0
07/18/2017,Region 2,New Haven Office,Non-Hispanic Other,N,07/01/2011,25,13,8,0,0,1,0,2,0,0,0,1,0,0
07/18/2017,Region 2,New Haven Office,Non-Hispanic Other,Y,07/01/2011,3,1,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 2,New Haven Office,Non-Hispanic White,N,07/01/2011,44,16,9,1,6,0,1,7,3,0,1,0,0,0
07/18/2017,Region 2,New Haven Office,Non-Hispanic White,Y,07/01/2011,6,1,3,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 3,Middletown Office,Hispanic,N,07/01/2011,22,4,9,2,3,0,1,1,2,0,0,0,0,0
07/18/2017,Region 3,Middletown Office,Hispanic,Y,07/01/2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 3,Middletown Office,Non-Hispanic Black,N,07/01/2011,28,2,8,2,13,1,0,0,1,0,0,0,0,1
07/18/2017,Region 3,Middletown Office,Non-Hispanic Black,Y,07/01/2011,2,1,0,0,1,0,0,0,0,0,0,0,0,0
07/18/2017,Region 3,Middletown Office,Non-Hispanic Other,N,07/01/2011,7,3,2,0,1,0,0,0,0,0,0,0,0,1
07/18/2017,Region 3,Middletown Office,Non-Hispanic White,N,07/01/2011,86,27,23,1,12,2,2,8,8,0,1,0,1,1
07/18/2017,Region 3,Middletown Office,Non-Hispanic White,Y,07/01/2011,4,0,1,0,0,0,0,0,3,0,0,0,0,0
07/18/2017,Region 3,Norwich Office,Hispanic,N,07/01/2011,68,28,7,2,18,2,0,5,1,0,2,1,0,2
07/18/2017,Region 3,Norwich Office,Hispanic,Y,07/01/2011,13,0,3,0,0,0,0,0,10,0,0,0,0,0
07/18/2017,Region 3,Norwich Office,Non-Hispanic Black,N,07/01/2011,78,34,9,4,10,2,4,6,3,0,1,2,2,1
07/18/2017,Region 3,Norwich Office,Non-Hispanic Black,Y,07/01/2011,9,0,5,0,2,0,0,0,2,0,0,0,0,0
07/18/2017,Region 3,Norwich Office,Non-Hispanic Other,N,07/01/2011,64,26,11,6,11,1,1,5,2,0,0,0,0,1
07/18/2017,Region 3,Norwich Office,Non-Hispanic Other,Y,07/01/2011,4,0,1,2,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 3,Norwich Office,Non-Hispanic White,N,07/01/2011,183,68,38,12,27,4,1,9,11,0,0,6,1,6
07/18/2017,Region 3,Norwich Office,Non-Hispanic White,Y,07/01/2011,27,0,9,1,0,0,0,0,17,0,0,0,0,0
07/18/2017,Region 3,Willimantic Office,Hispanic,N,07/01/2011,39,16,9,5,4,0,1,3,0,0,0,0,0,1
07/18/2017,Region 3,Willimantic Office,Hispanic,Y,07/01/2011,5,1,0,0,0,0,0,0,4,0,0,0,0,0
07/18/2017,Region 3,Willimantic Office,Non-Hispanic Black,N,07/01/2011,10,7,0,0,3,0,0,0,0,0,0,0,0,0
07/18/2017,Region 3,Willimantic Office,Non-Hispanic Black,Y,07/01/2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 3,Willimantic Office,Non-Hispanic Other,N,07/01/2011,18,6,1,3,3,0,1,2,2,0,0,0,0,0
07/18/2017,Region 3,Willimantic Office,Non-Hispanic Other,Y,07/01/2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 3,Willimantic Office,Non-Hispanic White,N,07/01/2011,136,43,22,2,29,3,3,26,3,0,2,1,0,2
07/18/2017,Region 3,Willimantic Office,Non-Hispanic White,Y,07/01/2011,19,3,1,1,0,0,0,0,14,0,0,0,0,0
07/18/2017,Region 4,Hartford Office,Hispanic,N,07/01/2011,320,139,46,8,52,4,7,28,19,0,1,1,3,12
07/18/2017,Region 4,Hartford Office,Hispanic,Y,07/01/2011,30,2,7,0,0,0,0,0,21,0,0,0,0,0
07/18/2017,Region 4,Hartford Office,Non-Hispanic Black,N,07/01/2011,317,115,82,14,43,4,2,28,8,0,3,1,3,14
07/18/2017,Region 4,Hartford Office,Non-Hispanic Black,Y,07/01/2011,16,0,1,0,0,0,0,1,14,0,0,0,0,0
07/18/2017,Region 4,Hartford Office,Non-Hispanic Other,N,07/01/2011,43,18,4,5,11,0,0,2,1,0,0,1,0,1
07/18/2017,Region 4,Hartford Office,Non-Hispanic Other,Y,07/01/2011,3,0,0,0,0,0,0,0,3,0,0,0,0,0
07/18/2017,Region 4,Hartford Office,Non-Hispanic White,N,07/01/2011,31,8,10,1,8,1,0,1,0,0,0,0,1,1
07/18/2017,Region 4,Hartford Office,Non-Hispanic White,Y,07/01/2011,6,0,2,0,0,0,0,0,4,0,0,0,0,0
07/18/2017,Region 4,Manchester Office,Hispanic,N,07/01/2011,76,24,16,5,15,0,2,6,4,0,0,1,0,3
07/18/2017,Region 4,Manchester Office,Hispanic,Y,07/01/2011,7,1,2,0,0,0,0,0,4,0,0,0,0,0
07/18/2017,Region 4,Manchester Office,Non-Hispanic Black,N,07/01/2011,74,21,26,1,10,0,1,8,3,0,1,0,0,3
07/18/2017,Region 4,Manchester Office,Non-Hispanic Black,Y,07/01/2011,3,1,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 4,Manchester Office,Non-Hispanic Other,N,07/01/2011,24,7,7,2,4,0,0,3,1,0,0,0,0,0
07/18/2017,Region 4,Manchester Office,Non-Hispanic Other,Y,07/01/2011,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 4,Manchester Office,Non-Hispanic White,N,07/01/2011,157,52,30,5,31,6,4,13,5,0,3,1,1,6
07/18/2017,Region 4,Manchester Office,Non-Hispanic White,Y,07/01/2011,18,0,5,0,0,0,0,0,13,0,0,0,0,0
07/18/2017,Region 5,Danbury Office,Hispanic,N,07/01/2011,18,6,0,0,5,0,0,4,3,0,0,0,0,0
07/18/2017,Region 5,Danbury Office,Hispanic,Y,07/01/2011,3,1,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 5,Danbury Office,Non-Hispanic Black,N,07/01/2011,10,2,4,0,0,1,0,1,0,0,0,1,1,0
07/18/2017,Region 5,Danbury Office,Non-Hispanic Black,Y,07/01/2011,3,0,2,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 5,Danbury Office,Non-Hispanic Other,N,07/01/2011,6,0,4,0,1,0,0,0,1,0,0,0,0,0
07/18/2017,Region 5,Danbury Office,Non-Hispanic White,N,07/01/2011,60,19,15,4,5,2,1,10,4,0,0,0,0,0
07/18/2017,Region 5,Danbury Office,Non-Hispanic White,Y,07/01/2011,10,0,1,0,0,0,0,0,9,0,0,0,0,0
07/18/2017,Region 5,Torrington Office,Hispanic,N,07/01/2011,18,9,2,0,5,1,0,1,0,0,0,0,0,0
07/18/2017,Region 5,Torrington Office,Hispanic,Y,07/01/2011,2,0,1,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 5,Torrington Office,Non-Hispanic Black,N,07/01/2011,8,3,0,1,0,0,0,3,0,0,0,0,1,0
07/18/2017,Region 5,Torrington Office,Non-Hispanic Other,N,07/01/2011,19,8,3,1,2,0,2,1,1,0,0,0,1,0
07/18/2017,Region 5,Torrington Office,Non-Hispanic White,N,07/01/2011,143,62,28,1,17,7,3,10,7,0,3,0,3,2
07/18/2017,Region 5,Torrington Office,Non-Hispanic White,Y,07/01/2011,11,1,2,0,0,0,0,0,8,0,0,0,0,0
07/18/2017,Region 5,Waterbury Office,Hispanic,N,07/01/2011,171,76,31,6,22,0,4,18,8,0,0,3,0,3
07/18/2017,Region 5,Waterbury Office,Hispanic,Y,07/01/2011,14,3,4,0,0,0,0,0,7,0,0,0,0,0
07/18/2017,Region 5,Waterbury Office,Non-Hispanic Black,N,07/01/2011,91,39,24,0,8,0,1,9,6,0,1,1,1,1
07/18/2017,Region 5,Waterbury Office,Non-Hispanic Black,Y,07/01/2011,7,0,1,0,0,0,0,0,6,0,0,0,0,0
07/18/2017,Region 5,Waterbury Office,Non-Hispanic Other,N,07/01/2011,37,12,11,1,4,1,0,3,3,0,0,1,0,1
07/18/2017,Region 5,Waterbury Office,Non-Hispanic Other,Y,07/01/2011,2,0,1,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 5,Waterbury Office,Non-Hispanic White,N,07/01/2011,112,28,28,7,19,2,3,12,12,0,0,0,0,1
07/18/2017,Region 5,Waterbury Office,Non-Hispanic White,Y,07/01/2011,19,3,2,0,0,0,0,2,11,0,0,0,1,0
07/18/2017,Region 6,Meriden Office,Hispanic,N,07/01/2011,99,32,14,2,25,0,3,12,9,0,1,0,0,1
07/18/2017,Region 6,Meriden Office,Hispanic,Y,07/01/2011,3,0,0,0,0,0,0,0,3,0,0,0,0,0
07/18/2017,Region 6,Meriden Office,Non-Hispanic Black,N,07/01/2011,38,15,3,3,6,0,2,6,1,0,1,0,0,1
07/18/2017,Region 6,Meriden Office,Non-Hispanic Black,Y,07/01/2011,4,0,2,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 6,Meriden Office,Non-Hispanic Other,N,07/01/2011,15,4,1,1,5,0,2,2,0,0,0,0,0,0
07/18/2017,Region 6,Meriden Office,Non-Hispanic White,N,07/01/2011,48,10,15,2,8,1,1,5,3,0,1,1,0,1
07/18/2017,Region 6,Meriden Office,Non-Hispanic White,Y,07/01/2011,5,1,1,0,0,0,0,0,3,0,0,0,0,0
07/18/2017,Region 6,New Britain Office,Hispanic,N,07/01/2011,156,33,31,8,41,1,2,15,11,0,0,5,0,9
07/18/2017,Region 6,New Britain Office,Hispanic,Y,07/01/2011,15,2,0,0,2,0,0,0,11,0,0,0,0,0
07/18/2017,Region 6,New Britain Office,Non-Hispanic Black,N,07/01/2011,62,8,12,1,17,0,1,10,7,0,0,2,1,3
07/18/2017,Region 6,New Britain Office,Non-Hispanic Black,Y,07/01/2011,5,0,0,0,0,0,0,0,5,0,0,0,0,0
07/18/2017,Region 6,New Britain Office,Non-Hispanic Other,N,07/01/2011,31,8,4,1,10,1,1,1,3,0,0,1,1,0
07/18/2017,Region 6,New Britain Office,Non-Hispanic Other,Y,07/01/2011,2,1,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 6,New Britain Office,Non-Hispanic White,N,07/01/2011,193,40,59,12,37,2,3,23,10,0,0,1,0,6
07/18/2017,Region 6,New Britain Office,Non-Hispanic White,Y,07/01/2011,11,0,0,0,0,0,0,0,11,0,0,0,0,0
07/18/2017,Region 0,Gen'l Administration,Hispanic,N,07/01/2012,13,1,0,0,1,0,0,4,4,0,1,2,0,0
07/18/2017,Region 0,Gen'l Administration,Non-Hispanic Black,N,07/01/2012,20,0,0,0,0,0,0,3,10,0,1,6,0,0
07/18/2017,Region 0,Gen'l Administration,Non-Hispanic Black,Y,07/01/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 0,Gen'l Administration,Non-Hispanic Other,Y,07/01/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 0,Gen'l Administration,Non-Hispanic White,N,07/01/2012,6,0,0,0,0,0,0,1,4,0,0,1,0,0
07/18/2017,Region 0,Unassigned_Office,Hispanic,N,07/01/2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0
07/18/2017,Region 0,Unassigned_Office,Hispanic,Y,07/01/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic Black,N,07/01/2012,7,0,0,0,0,0,0,1,5,0,0,1,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic Other,N,07/01/2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic White,N,07/01/2012,4,0,2,0,0,0,0,1,0,0,0,1,0,0
07/18/2017,Region 0,Unassigned_Office,Non-Hispanic White,Y,07/01/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 1,Bridgeport Office,Hispanic,N,07/01/2012,124,39,24,7,14,3,5,14,10,0,1,3,1,3
07/18/2017,Region 1,Bridgeport Office,Hispanic,Y,07/01/2012,9,2,3,0,1,0,0,0,3,0,0,0,0,0
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic Black,N,07/01/2012,121,28,28,6,26,2,4,10,6,0,1,5,2,3
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic Black,Y,07/01/2012,12,0,5,0,1,0,0,0,6,0,0,0,0,0
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic Other,N,07/01/2012,19,2,1,5,3,0,0,3,3,0,0,1,0,1
07/18/2017,Region 1,Bridgeport Office,Non-Hispanic White,N,07/01/2012,33,6,6,2,3,1,2,6,4,0,0,2,0,1
07/18/2017,Region 1,Norwalk Office,Hispanic,N,07/01/2012,35,13,5,2,4,0,1,3,2,0,4,0,1,0
07/18/2017,Region 1,Norwalk Office,Hispanic,Y,07/01/2012,2,0,1,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic Black,N,07/01/2012,38,5,2,0,21,0,1,4,3,0,1,0,1,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic Black,Y,07/01/2012,6,0,3,0,0,0,0,0,3,0,0,0,0,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic Other,N,07/01/2012,6,1,1,0,3,0,0,0,0,0,1,0,0,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic Other,Y,07/01/2012,2,0,0,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 1,Norwalk Office,Non-Hispanic White,N,07/01/2012,18,3,6,3,2,0,2,1,1,0,0,0,0,0
07/18/2017,Region 1,Stamford Office,Hispanic,N,07/01/2012,4,1,1,1,0,0,0,0,0,0,1,0,0,0
07/18/2017,Region 1,Stamford Office,Hispanic,Y,07/01/2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0
07/18/2017,Region 1,Stamford Office,Non-Hispanic Black,N,07/01/2012,11,5,0,0,2,0,0,2,1,0,0,0,1,0
07/18/2017,Region 1,Stamford Office,Non-Hispanic Black,Y,07/01/2012,2,0,1,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 1,Stamford Office,Non-Hispanic Other,N,07/01/2012,2,1,0,0,0,0,0,0,1,0,0,0,0,0
07/18/2017,Region 1,Stamford Office,Non-Hispanic White,Y,07/01/2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0
07/18/2017,Region 2,Milford Office,Hispanic,N,07/01/2012,31,6,9,0,5,1,2,7,0,0,0,0,0,1
07/18/2017,Region 2,Milford Office,Non-Hispanic Black,N,07/01/2012,51,3,12,4,16,0,1,5,6,0,2,0,0,2
07/18/2017,Region 2,Milford Office,Non-Hispanic Black,Y,07/01/2012,4,0,2,0,0,0,0,0,2,0,0,0,0,0
07/18/2017,Region 2,Milford Office,Non-Hispanic Other,N,07/01/2012,24,5,10,0,7,0,0,0,2,0,0,0,0,0
07/18/2017,Region 2,Milford Office,Non-Hispanic White,N,07/01/2012,97,20,17,6,14,0,4,19,12,0,2,0,0,3
07/18/2017,Region 2,Milford Office,Non-Hispanic White,Y,07/01/2012,6,0,0,0,0,0,0,0,6,0,0,0,0,0
07/18/2017,Region 2,New Haven Office,Hispanic,N,07/01/2012,124,33,16,8,34,1,5,10,9,0,3,1,1,3
07/18/2017,Region 2,New Haven Office,Hispanic,Y,07/01/2012,5,2,0,0,0,0,0,1,2,0,0,0,0,0
